x, y
0.3318181818181818, 0.8301886792452831
0.3151515151515152, 0.7924528301886793
0.29393939393939394, 0.7924528301886793
0.2727272727272727, 0.7924528301886793
0.25303030303030305, 0.7924528301886793
0.23484848484848486, 0.8301886792452831
0.2181818181818182, 0.8679245283018868
0.20454545454545453, 0.9056603773584906
0.19090909090909092, 0.9811320754716981
0.18484848484848487, 1.1132075471698113
0.19242424242424244, 1.2830188679245282
0.21515151515151515, 1.3962264150943395
0.23484848484848486, 1.4716981132075473
0.2515151515151515, 1.490566037735849
0.2696969696969697, 1.5283018867924527
0.28484848484848485, 1.5471698113207548
0.3015151515151515, 1.5471698113207548
0.3212121212121212, 1.5471698113207548
0.3378787878787879, 1.5660377358490565
0.3560606060606061, 1.5471698113207548
0.3712121212121212, 1.5283018867924527
0.38636363636363635, 1.509433962264151
0.4015151515151515, 1.509433962264151
0.41515151515151516, 1.490566037735849
0.42878787878787883, 1.4528301886792452
0.4424242424242424, 1.4339622641509433
0.4545454545454546, 1.4150943396226414
0.4696969696969697, 1.3962264150943395
0.4818181818181818, 1.3962264150943395
0.4878787878787879, 1.2830188679245282
0.47878787878787876, 1.1886792452830188
0.4636363636363636, 1.1320754716981132
0.44999999999999996, 1.0943396226415094
0.4348484848484848, 1.0754716981132075
0.4181818181818182, 1.0188679245283019
0.40454545454545454, 0.9811320754716981
0.3909090909090909, 0.9433962264150944
0.37575757575757573, 0.9056603773584906
0.3606060606060606, 0.8679245283018868
0.34393939393939393, 0.8301886792452831
0.3318181818181818, 0.8301886792452831
